0.027431,4.246291,5.444278,0.567000
0.050021,3.835628,2.586845,0.649596
0.086829,3.079538,1.727802,0.785215
0.026202,4.182414,5.672313,0.523012
0.020237,4.586396,8.807494,0.548108
0.032306,4.026343,5.941923,0.604050
0.122555,3.198534,0.937592,0.811066
0.012667,4.728961,8.191809,0.463209
0.135197,3.131003,3.525286,0.752779
0.060950,3.557544,2.519505,0.688637
0.111024,2.820853,0.425299,0.831043
0.339900,2.192887,3.679053,0.796948
0.022883,4.291891,5.490413,0.576993
0.010129,4.946375,12.470607,0.408220
0.032889,4.138097,5.030058,0.609269
0.019140,4.564811,9.418930,0.514204
0.028967,4.114654,5.358861,0.654036
0.034178,4.112370,5.062621,0.659632
0.026190,4.151887,3.523607,0.660918
0.113537,2.970784,6.817136,0.710236
0.030030,4.291485,5.104957,0.629211
0.106164,2.865607,4.654182,0.733154
0.029625,4.082507,4.738240,0.632851
0.084909,3.523141,6.167721,0.766388
0.034462,4.047902,3.603872,0.608158
0.196658,2.277393,1.903326,0.746690
0.015315,4.654992,8.461548,0.475734
0.015263,4.860017,15.756587,0.400207
0.027721,4.412514,7.060088,0.578406
0.028790,4.226113,6.848354,0.607018
0.113466,2.979864,3.688089,0.803025
0.143777,2.892541,2.424032,0.810036
0.052359,3.969392,10.001295,0.603357
0.036899,4.065164,3.536094,0.592980
0.029804,4.139473,6.195259,0.530044
0.057057,3.493309,2.774949,0.627148
0.038587,3.760608,2.704070,0.665766
0.045463,3.555104,1.507309,0.709171
0.088925,3.689355,7.224887,0.670285
0.049224,3.833328,2.950394,0.621578
0.053423,3.957094,5.577273,0.619149
0.071095,3.591448,2.777466,0.700537
0.024066,4.417207,6.149653,0.586516
0.028442,4.119035,4.695520,0.648536
0.018460,4.737386,28.138362,0.391898
0.019008,4.495928,6.302510,0.592437
0.050189,3.979903,6.185092,0.613080
0.074812,3.915865,9.976685,0.579373
0.191378,3.404073,7.775528,0.660969
0.453524,1.741397,4.618403,0.878113
0.018107,4.548383,7.191268,0.586394
0.012641,4.764422,10.816165,0.401431
0.064721,4.011611,9.063006,0.627376
0.019102,4.282144,3.563132,0.578168
0.063811,3.567399,1.997106,0.755200
0.053200,4.008020,5.484055,0.623803
0.009727,4.915989,9.984339,0.376772
0.176934,2.791162,2.009877,0.788304
0.881628,0.433717,0.700440,0.957806
0.062034,3.884248,11.425783,0.676018
0.017260,4.566948,6.293491,0.534618
0.104755,3.062558,1.029708,0.814479
0.041514,3.898822,5.116348,0.585243
0.039541,4.421263,10.787774,0.517679
0.035232,3.940221,3.813101,0.682392
0.038522,3.857831,6.100066,0.584218
0.062282,3.586256,2.805541,0.702767
0.043902,3.683634,2.874149,0.758319
0.322497,2.187603,1.238461,0.856866
0.059822,3.266003,4.818587,0.767939
0.055884,4.265145,18.196766,0.572258
0.028112,4.075351,3.549034,0.609497
0.220980,2.580128,1.674340,0.801820
0.011454,4.810690,10.290502,0.367768
0.077942,3.633785,5.702685,0.580659
0.092375,3.208345,3.486290,0.808571
0.044790,3.907363,7.462409,0.603544
0.059734,3.501147,2.724251,0.693180
0.023969,4.127318,7.120162,0.437842
0.138906,3.299154,2.283418,0.728491
0.021701,4.545398,14.914262,0.497811
0.149293,3.308241,2.938216,0.757447
0.143866,3.423460,3.660640,0.725651
0.118085,3.185553,3.991734,0.707152
0.025970,4.435009,11.481660,0.491046
0.017888,4.352136,3.969215,0.547503
0.033749,4.267216,5.824038,0.536947
0.095558,3.791636,9.417329,0.613293
0.022660,4.486198,7.358115,0.541470
0.312834,2.404681,4.769620,0.773176
0.018739,4.535963,8.886445,0.513844
0.055740,3.962568,7.108098,0.651742
0.011522,4.981721,24.165093,0.391682
0.030708,4.531349,11.468607,0.544090
0.048931,3.443515,1.172989,0.759363
0.053324,3.501611,3.098458,0.638896
0.021113,4.325877,3.324388,0.593099
0.159228,3.591587,13.137170,0.589946
0.521987,1.635770,2.122969,0.852066
0.351790,1.598767,7.998641,0.914761
0.079704,3.598692,9.237143,0.642428
0.277053,2.276606,12.474940,0.754999
0.181961,2.528175,8.061607,0.816819
0.074037,3.367451,1.676872,0.811721
0.128843,2.585762,0.575865,0.837187
0.018636,4.440480,6.317242,0.489444
0.017725,4.547595,6.626305,0.589742
0.010994,4.884610,11.259824,0.449549
0.029664,4.110491,8.098415,0.613558
0.013109,4.666104,6.744842,0.490850
0.074720,3.346272,2.428106,0.776276
0.024617,4.301144,4.464475,0.585231
0.032912,4.188422,3.861465,0.638175
0.052124,3.802697,2.794656,0.657922
0.024488,4.511862,7.119058,0.515587
0.756889,0.662866,0.137709,0.945862
0.021440,4.382761,4.902593,0.547537
0.018686,4.482545,9.580453,0.504683
0.031779,4.510980,12.567799,0.438040
0.960247,0.161845,0.378770,0.984654
0.036184,4.360240,5.057553,0.577673
0.180957,2.564253,1.347003,0.836466
0.041342,3.946531,3.645399,0.621596
0.096165,3.521501,3.371647,0.735060
0.054343,3.735245,3.572216,0.715540
0.008984,5.017528,16.559624,0.319146
0.016084,4.861025,12.641953,0.401508
0.200348,2.263454,0.467779,0.877266
0.012404,4.857231,12.178040,0.448439
0.098307,3.426732,4.651238,0.752588
0.080632,3.323040,2.046566,0.780384
0.038698,4.135043,4.799149,0.625505
0.068942,3.596271,6.637221,0.666610
0.300930,2.758641,7.299406,0.772662
0.031386,4.169218,4.442842,0.649526
0.032520,4.222530,7.503847,0.577706
0.008893,4.988728,12.929729,0.358487
0.018242,4.483871,8.310983,0.504901
0.066248,4.080611,6.989637,0.540781
0.018242,4.386248,6.640513,0.450433
0.026454,4.089711,2.462577,0.635583
0.061695,3.747997,3.950437,0.673124
0.026845,4.305224,6.068453,0.616184
0.034138,3.927661,2.410525,0.632882
0.061580,3.842866,4.506866,0.626835
0.071091,3.536497,5.547257,0.662663
0.059394,3.844794,5.207846,0.701421
0.023296,4.329183,6.459135,0.580564
0.181077,2.964447,2.827499,0.799326
0.016587,4.720408,12.959450,0.396355
0.060409,3.726316,4.070806,0.644146
0.029817,4.666512,10.493625,0.477817
0.030458,4.001127,3.065241,0.695458
0.474863,2.072806,5.939671,0.805608
0.034091,4.163360,6.176550,0.596234
0.021111,4.480754,9.010075,0.520407
0.009473,5.135956,19.967756,0.345799
0.012254,4.872590,13.021702,0.436555
0.086582,3.341550,7.003396,0.778236
0.083966,2.884800,0.562498,0.796730
0.036205,3.837793,2.031549,0.703261
0.106015,3.002087,0.730968,0.818460
0.138132,2.868336,7.673084,0.797879
0.174866,2.593917,4.258558,0.858914
0.037879,4.215715,7.430765,0.601765
0.096213,3.610363,8.539273,0.712490
0.278128,2.300991,3.237957,0.842556
0.043170,4.667843,17.839603,0.443018
0.321830,2.546982,4.846537,0.770540
0.031770,4.113297,4.119579,0.622115
0.058137,3.303757,0.852763,0.751545
0.023056,4.653554,10.248005,0.501173
0.018597,4.531513,6.745581,0.473764
0.027217,3.960114,2.229124,0.652820
0.051037,4.094766,12.756063,0.618998
0.013300,4.786027,9.613211,0.435831
0.032422,4.176167,4.764165,0.599172
0.030615,4.039209,7.392925,0.463817
0.062419,3.611432,1.712684,0.723792
0.104011,3.355631,3.529642,0.717638
0.087786,3.761385,3.232948,0.708000
0.225593,2.100345,0.847680,0.847823
0.104254,3.072907,5.130633,0.771402
0.100872,3.464472,7.030883,0.689448
0.076919,3.411327,2.765534,0.779527
0.019685,4.526835,9.964586,0.542301
0.031003,4.355005,7.967734,0.578492
0.149958,2.825565,4.069288,0.823566
0.107048,3.181016,2.225488,0.794887
0.020335,4.650606,9.576384,0.527322
0.346647,2.008312,9.512074,0.820536
0.022933,4.315555,7.279867,0.571262
0.206491,3.164571,4.700534,0.694034
0.133963,3.723500,6.783937,0.594163
0.019216,4.555877,10.158770,0.489618
0.095513,2.886752,2.187754,0.857016
0.076720,3.200778,2.161879,0.719466
0.020496,4.355727,4.782080,0.530983
0.583463,1.609142,3.688651,0.843110
0.048881,4.139304,10.891002,0.605076
0.013920,4.735752,13.980305,0.458569
0.061313,3.640175,3.209251,0.639459
0.039266,3.950360,4.056033,0.706590
0.113512,2.779212,1.971397,0.655869
0.046501,3.787822,3.535410,0.713097
0.034206,3.956714,4.089443,0.649673
0.085201,3.604552,4.923752,0.664379
0.031777,4.264076,7.408257,0.599788
0.043271,4.029225,6.252630,0.658667
0.014602,4.642548,9.835616,0.415046
0.275973,2.241757,1.770204,0.869703
0.050772,3.870264,4.790546,0.580584
0.114657,2.982628,1.286475,0.776328
0.205340,2.320838,3.043739,0.815672
0.018362,4.423445,7.920839,0.519785
0.049546,4.105252,7.462131,0.590370
0.061959,3.874308,7.452280,0.620783
0.059862,3.275402,0.713419,0.831255
0.026691,4.017647,2.620442,0.610308
0.059264,3.393027,1.639489,0.767484
0.117572,3.264581,3.774484,0.790016
0.026701,4.145993,3.306003,0.683416
0.022065,4.450224,8.951697,0.512343
0.058082,3.660262,3.135815,0.752447
0.404555,1.457985,1.055996,0.924472
0.153166,2.549847,1.013497,0.893586
0.027893,4.353823,17.554750,0.562042
0.041749,3.822832,2.698347,0.647222
0.051111,3.948088,10.694854,0.590205
0.061054,3.494936,3.507114,0.739440
0.126535,2.912048,2.197482,0.767696
0.070773,3.624682,4.232689,0.651819
0.082139,4.012728,12.132055,0.593072
0.093744,3.132661,3.579470,0.672927
0.031835,4.267270,8.101228,0.582743
0.021397,4.499788,7.061957,0.570403
0.622985,1.441674,2.054043,0.883600
0.023550,4.313079,4.309563,0.573190
0.010845,4.926716,11.544567,0.476897
0.108670,3.031450,5.749327,0.707896
0.016430,4.695889,9.383266,0.474925
0.007503,5.039611,15.803283,0.301141
0.034888,3.957127,5.031441,0.544762
0.086700,3.473385,4.925256,0.736789
0.010626,4.995069,14.176105,0.430023
0.046336,3.531335,2.602594,0.581994
0.045477,3.659162,2.584903,0.689685
0.025138,4.182649,5.106483,0.518776
0.056458,3.592757,1.844407,0.731863
0.117385,3.417366,3.945967,0.710085
0.085688,3.695912,3.941756,0.684004
0.033067,4.056645,7.647327,0.575436
0.078913,3.912548,7.699047,0.585593
0.069523,3.481072,3.733106,0.669512
0.084992,3.165431,2.274793,0.750429
0.074381,3.989114,10.452984,0.566641
0.021085,4.283876,4.962864,0.547672
0.019691,4.517633,7.086864,0.595134
0.020540,4.579774,15.113720,0.466928
0.063605,3.490292,2.022863,0.718566
0.126580,3.065403,7.009923,0.725000
0.031352,3.758067,2.442326,0.590927
0.118775,3.054778,2.900914,0.686895
0.050809,3.543608,1.492677,0.771810
0.033836,3.954090,4.143047,0.614614
0.309497,2.605002,2.503779,0.790644
0.050641,3.564805,2.144530,0.699071
0.057475,3.721686,5.048556,0.761997
0.161830,3.290579,4.670229,0.735509
0.050476,3.551443,2.436005,0.716075
0.060698,3.593056,5.874976,0.678955
0.043294,3.847870,8.499503,0.679962
0.016921,4.482044,7.579114,0.438550
0.078686,2.976158,0.444853,0.886310
0.012509,4.768660,8.154540,0.453019
0.020565,4.489406,6.004861,0.547563
0.026730,4.172268,3.640890,0.589342
0.144698,3.266318,5.285233,0.721123
0.037480,4.291600,10.114234,0.569222
0.029760,4.140577,3.363757,0.561695
0.044254,4.102304,10.180824,0.556142
0.268632,2.522451,3.372139,0.738073
0.087680,2.808118,0.472598,0.871325
0.378815,2.002400,2.798369,0.850219
0.025237,4.385021,7.015830,0.613225
0.031975,4.244252,8.221251,0.602580
0.570407,1.448861,2.788824,0.871446
0.216094,2.182334,1.667564,0.840510
0.490911,1.618825,1.142189,0.887582
0.057817,3.557516,3.178906,0.681873
0.063238,4.074423,9.069977,0.600032
0.059545,3.443989,1.944547,0.668428
0.294658,2.346018,2.584864,0.827947
0.045312,3.624467,1.279380,0.754946
0.025757,4.344474,8.112488,0.582959
0.364658,2.704382,8.851569,0.723842
0.014172,4.728207,8.293038,0.495373
0.038432,3.647141,0.964500,0.758019
0.034381,4.159266,15.138464,0.588469
0.037134,4.174237,6.947036,0.611464
0.382614,2.371580,2.019454,0.813690
0.038752,3.884600,2.955224,0.697498
0.059532,3.665079,4.675985,0.704097
0.856899,0.571208,2.388432,0.941634
0.103259,2.906667,0.533629,0.842575
0.033083,4.134738,5.515467,0.649481
0.151608,2.535243,0.693742,0.831391
0.042680,4.268332,7.965711,0.605153
0.047584,3.949186,7.897437,0.645406
0.063545,3.756491,2.801214,0.676863
0.512748,1.879021,11.121546,0.789908
0.019141,4.389409,7.282273,0.459238
0.050925,4.229544,12.591935,0.586520
0.085600,3.698034,3.746407,0.691045
0.031498,4.357870,10.459727,0.491152
0.071070,3.493183,3.210840,0.619987
0.017325,4.674393,9.626424,0.504426
0.028955,4.188528,4.939165,0.574792
0.278362,1.892583,0.626643,0.897932
0.057793,3.381452,1.574390,0.744381
0.068048,3.107070,1.160265,0.839473
0.053171,3.418703,6.655774,0.654141
0.022490,4.453156,17.945181,0.571244
0.019293,4.698873,12.214122,0.464472
0.015520,4.652036,12.263805,0.452895
0.100281,2.820190,1.231854,0.856612
0.158411,2.734037,6.650124,0.750533
0.062212,3.728778,6.303817,0.558482
0.157461,3.121122,6.673351,0.749543
0.019666,4.462742,6.712648,0.516708
0.059810,3.435260,2.504043,0.657813
0.020932,4.621048,10.229905,0.511622
0.099040,2.862547,0.507505,0.836386
0.034555,4.006686,5.347638,0.577380
0.048436,3.694485,3.381740,0.748825
0.024988,4.054615,2.440178,0.612166
0.094342,2.973674,1.593402,0.759702
0.017459,4.621354,7.181714,0.539807
0.164602,3.076250,3.485347,0.691073
0.045272,3.487522,1.659420,0.673811
0.229227,2.851007,2.768741,0.821604
0.024381,4.202784,4.585794,0.584187
0.095468,3.830162,13.532978,0.646461
0.269551,2.779567,10.856094,0.671659
0.032177,4.243442,7.825604,0.619315
0.053837,3.985726,7.052242,0.640708
0.066321,3.648308,7.968558,0.648942
0.188015,2.542857,2.528879,0.820277
0.072509,3.648930,9.327092,0.656030
0.224496,2.604334,9.819940,0.766555
0.146435,3.238264,4.044645,0.718125
0.096446,3.521709,3.527225,0.724594
0.037194,3.982674,4.653506,0.550456
0.048796,4.254706,10.928507,0.528034
0.101975,3.235757,2.458086,0.723143
0.073275,3.660279,3.772658,0.692708
0.373989,2.048416,2.054628,0.835433
0.110459,2.811264,1.391215,0.824062
0.029676,4.203522,4.761331,0.603319
0.107787,2.736782,0.406221,0.866975
0.331309,2.244805,31.907366,0.710273
0.128225,3.549339,12.219483,0.675187
0.048131,3.704972,3.362942,0.695185
0.021900,4.782537,13.353032,0.465791
0.055002,3.286086,0.484417,0.801322
0.018246,4.477516,6.060877,0.545288
0.082812,3.142442,2.097415,0.833214
0.059594,3.607045,4.667593,0.657913
0.041986,3.843214,3.818083,0.587569
0.011618,4.717686,6.815622,0.443664
0.035484,3.817750,2.374481,0.649850
0.039386,3.888175,4.650547,0.573015
0.051244,3.902033,2.675463,0.700634
0.013601,4.874125,35.783276,0.323457
0.044096,3.797319,3.985320,0.697105
0.043821,3.980532,8.581330,0.554680
0.038578,4.542435,12.448364,0.524653
0.034580,3.789941,2.400239,0.683494
0.045867,3.531237,0.889528,0.782157
0.230094,2.832588,3.295592,0.815394
0.196284,2.826532,34.435087,0.505505
0.046005,4.023862,7.623671,0.575854
0.018509,4.628488,6.555141,0.493295
0.025979,4.415479,11.615178,0.480777
0.065284,3.674850,3.636016,0.641590
0.012847,4.739621,11.078753,0.457808
0.014240,4.568017,4.687331,0.545129
0.050497,3.419965,1.400830,0.707983
0.270763,2.668299,3.041926,0.811051
0.019103,4.563841,9.783133,0.560570
0.018904,4.362074,5.327169,0.477086
0.017925,4.543600,15.274192,0.507798
0.114049,3.009549,11.622570,0.711176
0.028673,3.986206,10.081023,0.533088
0.092025,3.123282,6.827413,0.741133
0.048002,3.733969,6.987641,0.693295
0.047042,3.496683,2.502766,0.624646
0.027436,4.592903,22.189675,0.502424
0.026918,4.122809,3.259251,0.631899
0.016222,4.718294,10.017983,0.516789
0.071953,3.713634,5.332078,0.694559
0.084791,3.858596,8.367514,0.626247
0.027156,4.294008,6.276730,0.606999
0.023861,4.223898,3.129045,0.665645
0.115464,3.278024,4.256484,0.719671
0.064181,3.275023,1.616863,0.697319
0.106449,3.519008,2.992501,0.758369
0.040534,3.583851,2.476487,0.627912
0.168390,2.861138,3.690190,0.746083
0.297381,2.795717,6.707564,0.742719
0.046001,3.946475,4.850245,0.575107
0.012582,4.834111,9.770036,0.447609
0.030703,4.000923,5.922855,0.518228
0.020950,4.359322,5.500863,0.580697
0.062946,3.554192,4.195897,0.745526
0.017301,4.649248,7.859408,0.519322
0.026624,4.174583,5.518711,0.566393
0.046669,3.587039,1.136657,0.759101
0.021846,4.421031,7.503408,0.519925
0.270915,2.436941,2.461516,0.786025
0.082536,3.837405,8.933645,0.588736
0.314227,2.596322,3.130052,0.780032
0.032736,4.216177,9.371666,0.611234
0.033289,4.305438,6.729606,0.641314
0.017784,4.735957,15.343995,0.423196
0.040903,4.123391,6.038446,0.667171
0.018622,4.580180,11.208222,0.471907
0.035827,4.678115,14.029817,0.430882
0.094158,3.663740,6.453456,0.668422
0.051070,4.055656,8.218882,0.628759
0.027691,4.318614,17.596924,0.478380
0.025572,4.304676,3.419357,0.602598
0.128744,3.037006,2.079570,0.758105
0.021836,4.326648,4.556587,0.528481
0.017215,4.641769,9.066369,0.555382
0.199310,3.160957,8.481619,0.620443
0.055693,4.115066,9.504643,0.569207
0.020235,4.511110,6.598904,0.568756
0.028993,3.880724,1.911005,0.635808
0.125592,3.015394,6.480581,0.706642
0.057231,3.737495,8.442323,0.665745
0.077412,3.316983,4.746340,0.728775
0.039222,4.246758,9.920022,0.575232
0.049968,3.869159,8.572991,0.661441
0.042147,3.764390,2.103937,0.667624
0.070678,3.506248,1.243471,0.790589
0.101419,3.485249,6.170293,0.675339
0.013680,4.558754,5.687458,0.483974
0.168289,2.769891,1.820778,0.802332
0.358267,2.587523,4.064945,0.753788
0.044927,3.588046,2.607141,0.751428
0.022587,4.310606,5.032862,0.603914
0.031523,3.955106,3.403401,0.657744
0.086714,3.863057,5.714001,0.633907
0.333227,1.981159,1.745565,0.853872
0.022128,4.152871,2.484892,0.603798
0.074411,3.900692,7.602010,0.619238
0.058476,4.019018,7.172799,0.627353
0.085571,2.988746,0.607385,0.797143
0.032002,4.317327,8.473331,0.534762
0.018195,4.721838,14.352552,0.433335
0.026020,4.559651,19.011311,0.547566
0.047586,3.642734,2.545784,0.668862
0.075961,4.038869,13.841043,0.613996
0.073701,3.592797,5.476221,0.732263
0.144498,3.442951,10.506817,0.611518
0.039812,4.066123,4.919812,0.685933
0.034861,4.371801,14.572503,0.547879
0.207167,2.431820,4.232792,0.857782
0.025505,4.212992,5.025925,0.567411
0.220256,2.298981,1.822908,0.800070
0.038447,4.311540,9.267509,0.542946
0.392365,1.981217,3.239971,0.854906
0.029027,4.140177,10.523284,0.644607
0.027824,4.284662,6.502413,0.603677
0.327703,2.230441,2.814489,0.803891
0.010303,4.761860,10.793222,0.311035
0.099032,3.833613,8.535738,0.604125
0.059080,3.627390,2.518250,0.702225
0.022675,4.212098,20.217840,0.455029
0.059353,3.881115,4.959396,0.627732
0.017762,4.415907,3.967835,0.521241
0.027668,4.085951,3.658753,0.694245
0.064463,4.106009,8.575711,0.605048
0.098156,3.244302,4.874119,0.722438
0.054774,3.984929,6.687636,0.588148
0.032696,3.863941,2.064032,0.684700
0.065773,3.654398,2.984137,0.663201
0.013866,4.907183,13.631769,0.436711
0.063299,3.522073,2.162094,0.693553
0.056725,3.783106,3.790082,0.685185
0.209545,2.333936,1.429560,0.839317
0.075929,3.528305,6.060932,0.710445
0.239088,1.894603,0.517844,0.863383
0.159804,2.563716,6.006671,0.808337
0.032584,3.966906,3.249537,0.718059
0.049549,3.514292,1.147026,0.731682
0.035163,3.892390,2.387255,0.662857
0.048410,4.069291,9.624700,0.543328
0.018980,4.455828,4.651321,0.525978
0.077782,3.756164,6.311514,0.667890
0.071759,3.937388,4.893076,0.649566
0.100138,3.175317,3.532522,0.775670
0.025151,4.381150,5.847631,0.617842
0.085403,3.065231,1.223153,0.765349
0.022161,4.366570,6.611797,0.569924
0.088968,3.389873,4.870072,0.694181
0.094155,3.039156,0.899949,0.757936
0.022206,4.290627,3.833822,0.602651
0.055491,3.945256,6.204389,0.650701
0.032820,4.403983,12.416100,0.493907
0.044405,3.757238,4.304705,0.742290
0.074230,3.112247,2.249543,0.863072
0.028820,4.342582,8.769207,0.596347
0.053091,3.452092,1.979222,0.621291
0.033810,4.016215,4.638295,0.666617
0.014356,4.887586,11.665120,0.409472
0.027019,4.591300,10.347440,0.526942
0.201808,2.434593,0.707682,0.828937
0.330572,1.535861,0.300697,0.926452
0.011879,4.741965,12.449771,0.347896
0.048877,3.483303,1.144355,0.766684
0.023780,4.415547,11.803391,0.513990
0.020432,4.300384,5.958090,0.501090
0.015795,4.666271,9.737703,0.518067
0.102597,3.118939,3.939256,0.766912
0.011737,4.742671,7.587377,0.432276
0.122454,3.156856,3.929422,0.721218
0.017208,4.394117,3.944317,0.558220
0.052600,3.969727,8.179133,0.687467
0.033883,3.996906,3.194261,0.671737
0.043201,3.870272,5.111552,0.666152
0.054095,3.920432,6.576730,0.513190
0.102842,2.775908,0.999873,0.756985
